Date,Location,Job,Offer_Decision,Experience,Interview_Diff,Application_Text,Interview_Text,InterviewQs
"Mar 6, 2019","Anonymous Employee in Dallas, TX",Systems Engineer Interview,Accepted Offer,Positive Experience,Average Interview,"I applied through college or university. I interviewed at PepsiCo (Dallas, TX) in April 2017.",Interview,I don't remember exact interview questions but the typical behavior type questions. Â  Answer Question
"Aug 2, 2017",Anonymous Interview Candidate,Sales Interview,No Offer,Neutral Experience,Average Interview,I applied through college or university. I interviewed at PepsiCo in April 2017.,Application,What experience do you have Â  Answer Question
"Mar 31, 2017","Anonymous Employee in Dallas, TX",Human Resources Interview,Accepted Offer,Positive Experience,Average Interview,"I applied through college or university. The process took 2 weeks. I interviewed at PepsiCo (Dallas, TX).",Application,Tell me about a time when you had to influence others to make a change and what were the results. Â  Answer Question
"Apr 23, 2017",Anonymous Interview Candidate,Route Sales Representative Interview,No Offer,Positive Experience,Average Interview,I applied online. I interviewed at PepsiCo in April 2017.,Application,Tell me about a time when you had to work long days? Â  Answer Question
"Mar 22, 2017","Anonymous Employee in Chicago, IL",Associate Marketing Manager Interview,Accepted Offer,Positive Experience,Average Interview,"I applied through college or university. The process took 3 weeks. I interviewed at PepsiCo (Chicago, IL).",Application,What's your favorite PepsiCo brand? Â  1 Answer
"Mar 24, 2017",Anonymous Interview Candidate,Manufacturing Operations Associate Interview,No Offer,Positive Experience,,"1st round STAR Questions --was contacts 1.5 months later that I would be flown out to DFW area for 2nd interview
2nd round more STAR Questions--- tour facility---2 day process....nice dinner with company representatives",Application,STAR Questions Â  1 Answer
"Mar 21, 2017","Anonymous Employee in Fresno, CA",Route Sales Associate Interview,Accepted Offer,Positive Experience,Average Interview,"I applied through other source. I interviewed at PepsiCo (Fresno, CA).",Application,Tell us about your yourself and how you would be a great addition to our company? Â  Answer Question
"Feb 27, 2017","Anonymous Interview Candidate in Wilmington, DE",Merchandiser Interview,No Offer,Negative Experience,Easy Interview,"I applied online. The process took 6 weeks. I interviewed at PepsiCo (Wilmington, DE).",Application,"How are you with technology like Iphones?
Name one time you went above and beyond in your job. Â  Answer Question"
"Apr 13, 2017",Anonymous Employee,Intern Interview,Accepted Offer,Positive Experience,Average Interview,I applied through college or university. The process took 2 weeks. I interviewed at PepsiCo in March 2017.,Application,How would (or did) you handle a fellow employee that did not want to cooperate? Â  Answer Question
"Mar 12, 2017","Anonymous Employee in Las Vegas, NV",RSR Route Sales Representative Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 4 weeks. I interviewed at PepsiCo (Las Vegas, NV).",Application,They'll ask how well you handle certain situations and different problem solving skills. Â  Answer Question
"Mar 3, 2017",Anonymous Interview Candidate,Sales Associate Interview,Declined Offer,Positive Experience,Easy Interview,I applied through college or university. I interviewed at PepsiCo.,Application,What was a time you had to be leader? Â  Answer Question
"Apr 2, 2017","Anonymous Interview Candidate in Casa Grande, AZ",Manufacturing Interview,No Offer,Positive Experience,Average Interview,"I applied through college or university. The process took 2 weeks. I interviewed at PepsiCo (Casa Grande, AZ) in March 2017.",Application,Pick one good decision and one bad decision you have made recently. Â  Answer Question
"Aug 8, 2017","Anonymous Employee in San Luis Obispo, CA",Internet Sales Manager Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied through college or university. I interviewed at PepsiCo (San Luis Obispo, CA) in March 2017.",Application,"Have I ever been in a complicated situation, and how did I handle it? Â  1 Answer"
"Mar 9, 2017","Anonymous Interview Candidate in Las Vegas, NV",Truck Driver Interview,No Offer,Positive Experience,Average Interview,"I applied online. The process took 2 weeks. I interviewed at PepsiCo (Las Vegas, NV) in March 2017.",Application,"Name a time you were in a difficult situation at work, and what did you do? Â  1 Answer"
"Jul 26, 2017","Anonymous Interview Candidate in Boston, MA",Manufacturing Interview,Declined Offer,Neutral Experience,Average Interview,"I applied through college or university. I interviewed at PepsiCo (Boston, MA) in March 2017.",Application,"""What is your technical experience directly relating to this position which you developed outside of the classroom?"" Â  1 Answer"
"Apr 17, 2017",Anonymous Employee,Manufacturing Associate Interview,Accepted Offer,Positive Experience,Average Interview,I applied through college or university. The process took 3 weeks. I interviewed at PepsiCo in March 2017.,Application,Why are you a good fit for this position? Â  Answer Question
"Apr 15, 2017",Anonymous Employee,Sales Management Interview,Accepted Offer,Positive Experience,Easy Interview,I applied through college or university. The process took 4+ weeks. I interviewed at PepsiCo in March 2017.,Application,"How would you handle your manager giving you a task to complete, but your supervisor also giving you an urgent task to complete in the same timeframe? Â  Answer Question"
"Jan 28, 2019","Anonymous Interview Candidate in Tampa, FL",Driver Interview,No Offer,Positive Experience,Easy Interview,"I applied online. I interviewed at PepsiCo (Tampa, FL) in March 2017.",Application,Why do i want to work for coca cola Â  Answer Question
"Mar 14, 2017","Anonymous Interview Candidate in Oxford, OH",Sales Associate Interview,No Offer,Positive Experience,Average Interview,"I applied online. The process took 3 weeks. I interviewed at PepsiCo (Oxford, OH) in March 2017.",Application,Talk to me about this thing on your resume? Â  Answer Question
"May 22, 2017","Anonymous Interview Candidate in Warner Robins, GA",Manufacturing Resource Interview,No Offer,Positive Experience,,"I applied through college or university. I interviewed at PepsiCo (Warner Robins, GA) in March 2017.",Application,Tell us about a time you had to settle a disagreement Â  Answer Question
"Apr 15, 2017","Anonymous Interview Candidate in Blacksburg, VA",Manufacturing Operations Associate Interview,No Offer,Neutral Experience,Average Interview,"I applied through college or university. The process took 1 day. I interviewed at PepsiCo (Blacksburg, VA) in March 2017.",Application,Why Pepsico? Â  Answer Question
"Mar 3, 2017","Anonymous Interview Candidate in Tucson, AZ",Operations and Manufacturing Interview,Declined Offer,Positive Experience,Easy Interview,"I applied through college or university. The process took 4 weeks. I interviewed at PepsiCo (Tucson, AZ) in March 2017.",Application,"Tell me of a unique problem you were faced with, and how did you solve it? Â  1 Answer"
"May 9, 2017","Anonymous Interview Candidate in Wytheville, VA",HSE Resource Interview,Declined Offer,Neutral Experience,Average Interview,"I applied online. I interviewed at PepsiCo (Wytheville, VA) in March 2017.",Application,Have you ever had to make a work decision that was tough to work through morally? Â  1 Answer
"Feb 19, 2017","Anonymous Interview Candidate in Longview, TX",Merchandiser Interview,No Offer,Positive Experience,Average Interview,"I applied through an employee referral. I interviewed at PepsiCo (Longview, TX).",Application,Can you sell a product you have never tried? Â  Answer Question
"Feb 24, 2017",Anonymous Interview Candidate,Manufacturing Operations Interview,No Offer,Neutral Experience,Average Interview,I applied through college or university. The process took 2 weeks. I interviewed at PepsiCo.,Application,Tell me a time you had a conflict during a group project and how did you resolve it? Â  Answer Question
"Feb 19, 2017",Anonymous Employee,Merchandiser Interview,Accepted Offer,Negative Experience,Easy Interview,I applied through an employee referral. The process took 1 day. I interviewed at PepsiCo.,Application,"Basic personality, work like questions Â  Answer Question"
"Feb 15, 2017",Anonymous Interview Candidate,Associate Human Resources Manager Interview,No Offer,Negative Experience,Average Interview,The process took 2+ weeks. I interviewed at PepsiCo.,Application,Tell me about your background Â  Answer Question
"Feb 1, 2017","Anonymous Employee in Daytona Beach, FL",Delivery Driver Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied in-person. The process took 2+ weeks. I interviewed at PepsiCo (Daytona Beach, FL) in February 2017.",Application,Explain a time when you with above and beyond to complete your job? Â  Answer Question
"Mar 1, 2017","Anonymous Interview Candidate in Chicago, IL",Customer Supply Chain Associate Interview,No Offer,Positive Experience,Average Interview,"I applied online. The process took 3 weeks. I interviewed at PepsiCo (Chicago, IL) in February 2017.",Application,All questions for in person interview where STAR (behavioral) type of interview question. Phone interview was more asking about my past and stuff like that. Â  1 Answer
"Feb 6, 2017",Anonymous Employee,Marketing Interview,Accepted Offer,Positive Experience,Average Interview,I applied through college or university. I interviewed at PepsiCo in February 2017.,Application,"What is a trend you see?
What is a brand that you see doing poorly? Why?
What is your favorite brand? Â  Answer Question"
"Oct 24, 2017","Anonymous Employee in Modesto, CA",Supply Chain Engineer Interview,Accepted Offer,Neutral Experience,Average Interview,"I applied through college or university. The process took 1 day. I interviewed at PepsiCo (Modesto, CA) in February 2017.",Application,Describe a situation where you had to take leadership? outcome? Â  Answer Question
"Mar 7, 2017","Anonymous Interview Candidate in Tucson, AZ",Sales Interview,No Offer,Neutral Experience,Average Interview,"I applied through college or university. The process took 2 weeks. I interviewed at PepsiCo (Tucson, AZ) in February 2017.",Application,Why sales? Â  Answer Question
"Mar 18, 2017",Anonymous Interview Candidate,Sales Interview,No Offer,Negative Experience,Difficult Interview,I applied through college or university. I interviewed at PepsiCo in February 2017.,Application,
"Mar 7, 2017","Anonymous Interview Candidate in Winston-Salem, NC",Reporting Analyst Interview,No Offer,Positive Experience,Average Interview,"I applied online. The process took 3+ months. I interviewed at PepsiCo (Winston-Salem, NC) in February 2017.",Application,Normal Behavioral Â  Answer Question
"Jul 25, 2018","Anonymous Interview Candidate in Allentown, PA",Sales Representative Interview,Declined Offer,Positive Experience,Average Interview,"I applied online. The process took 2 weeks. I interviewed at PepsiCo (Allentown, PA) in February 2017.",Application,What can you do to improve the quality of work with and employee thatâs always an issue. Â  Answer Question
"Aug 12, 2017","Anonymous Interview Candidate in Purchase, NY",Researcher Interview,No Offer,Negative Experience,Average Interview,"I applied online. I interviewed at PepsiCo (Purchase, NY) in February 2017.",Application,What is a skill you need to improve on. How would you start a research study. Â  Answer Question
"Apr 6, 2017","Anonymous Employee in Knoxville, TN",Sales Associate Interview,Accepted Offer,Positive Experience,Average Interview,"I applied through college or university. The process took 5 weeks. I interviewed at PepsiCo (Knoxville, TN) in February 2017.",Application,How have you handled a difficult conversation? Walk me through that process Â  Answer Question
"Feb 15, 2017","Anonymous Interview Candidate in Blacksburg, VA",Sales Associate Interview,No Offer,Positive Experience,Easy Interview,"I applied through college or university. The process took 2 weeks. I interviewed at PepsiCo (Blacksburg, VA) in February 2017.",Application,When was a time you mentored someone? Â  Answer Question
"Mar 10, 2017","Anonymous Interview Candidate in New York, NY",Marketing Associate Interview,Declined Offer,Negative Experience,Average Interview,"I applied through an employee referral. The process took 3 weeks. I interviewed at PepsiCo (New York, NY) in February 2017.",Application,What is your marketing philosophy? Â  Answer Question
"Mar 12, 2017","Anonymous Interview Candidate in Gainesville, FL",Manufacturing Operations Interview,No Offer,Positive Experience,Average Interview,"I applied through college or university. The process took 4 weeks. I interviewed at PepsiCo (Gainesville, FL) in February 2017.",Application,Why do you want to work for PepsiCo? Â  Answer Question
"May 19, 2017",Anonymous Employee,PepsiCo Finance Interview,Accepted Offer,Positive Experience,Easy Interview,I applied through college or university. I interviewed at PepsiCo in February 2017.,Application,How could your strengths pose problems to you later in life? Â  Answer Question
"Jan 24, 2017","Anonymous Interview Candidate in Dallas, TX",Sales and Customer Relationship Associate Interview,No Offer,Positive Experience,Difficult Interview,"I applied through college or university. The process took 4+ weeks. I interviewed at PepsiCo (Dallas, TX).",Application,Tell me about yourself? Â  Answer Question
"Jan 17, 2017","Anonymous Employee in New York, NY",Senior Scientist Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. I interviewed at PepsiCo (New York, NY).",Application,Mention one moment where you failed? How did you handle it? Â  1 Answer
"Apr 25, 2017","Anonymous Employee in Newport News, VA",Associate Administrative Assistant Interview,Accepted Offer,Positive Experience,Easy Interview,"The process took 2 weeks. I interviewed at PepsiCo (Newport News, VA) in January 2017.",Application,They ask situation questions Â  Answer Question
"Jan 12, 2017","Anonymous Employee in New York, NY",Merchandise Detailer Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 4 weeks. I interviewed at PepsiCo (New York, NY).",Application,What will you bring to Frito-lay? Â  Answer Question
"Feb 11, 2017",Anonymous Employee,Merchandiser Interview,Accepted Offer,Positive Experience,Easy Interview,I applied online. The process took 4+ weeks. I interviewed at PepsiCo in January 2017.,Application,Tell me a time when you dealt with an unhappy customer and how you handled it. Â  Answer Question
"Mar 3, 2017",Anonymous Interview Candidate,Supply Chain Leader Interview,Declined Offer,Positive Experience,Average Interview,I applied through college or university. The process took 4+ weeks. I interviewed at PepsiCo in January 2017.,Application,Describe an occasion in which you got others to go along with an idea or plan of yours. Â  Answer Question
"Mar 11, 2017","Anonymous Interview Candidate in New York, NY",Design Studio Coordinator Interview,No Offer,Negative Experience,Average Interview,"I applied online. The process took 4 weeks. I interviewed at PepsiCo (New York, NY) in January 2017.",Application,tell me about a conflict you've had with a co-worker Â  Answer Question
"Feb 1, 2017","Anonymous Employee in Plano, TX",Applications Security Assessment Analyst Interview,Accepted Offer,Positive Experience,Average Interview,"I applied through a recruiter. The process took 2+ months. I interviewed at PepsiCo (Plano, TX) in January 2017.",Application,Why Pepsico? Â  Answer Question
"Dec 8, 2016","Anonymous Employee in San Diego, CA",Warehouse Loader Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took a week. I interviewed at PepsiCo (San Diego, CA) in December 2016.",Application,Describe a time when you witnessed a coworker being unsafe and what action did you take. Â  Answer Question
"Dec 28, 2016","Anonymous Interview Candidate in New York, NY",District Manager Interview,Declined Offer,Positive Experience,Average Interview,"I applied online. I interviewed at PepsiCo (New York, NY).",Application,How would you describe your work style? Â  Answer Question
"Sep 19, 2017","Anonymous Employee in Cambridge, MA",Marketing Interview,Accepted Offer,Positive Experience,Average Interview,"I applied through college or university. I interviewed at PepsiCo (Cambridge, MA) in January 2017.",Application,What is a product that you think is marketed particularly well? Â  Answer Question
"Nov 10, 2017","Anonymous Employee in Columbia, MD",Merchandiser Interview,Accepted Offer,Neutral Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at PepsiCo (Columbia, MD) in January 2017.",Application,Describe a time that you were faced with a tight deadline. How did you handle it? Â  Answer Question
"May 28, 2018","Anonymous Employee in Purchase, NY",HRC Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 4+ weeks. I interviewed at PepsiCo (Purchase, NY) in January 2017.",Application,Tell me about yourself and work experience Â  Answer Question
"Aug 28, 2017","Anonymous Interview Candidate in White Plains, NY",Senior Manager Interview,Declined Offer,Positive Experience,Difficult Interview,"I applied through a recruiter. I interviewed at PepsiCo (White Plains, NY) in January 2017.",Application,We are facing this issue. Tell me about how you would solve this problem (and include the tactical process steps you would take). Â  Answer Question
"Nov 13, 2017","Anonymous Employee in Gainesville, FL",Supply Chain Interview,Accepted Offer,Positive Experience,Average Interview,"I applied through college or university. I interviewed at PepsiCo (Gainesville, FL) in January 2017.",Application,Tell me a time when you had to manage many things at once? Â  Answer Question
"Feb 8, 2017","Anonymous Employee in Miami, FL",Sales Manager Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. I interviewed at PepsiCo (Miami, FL) in January 2017.",Application,Describe a situation where you had to work with a difficult manager or important client/customer. Â  1 Answer
"Jan 30, 2017","Anonymous Interview Candidate in Charleston, WV",PT Interview,No Offer,Positive Experience,Easy Interview,"I applied online. I interviewed at PepsiCo (Charleston, WV) in January 2017.",Application,One example about time you had to work overtime Â  Answer Question
"Feb 24, 2017","Anonymous Interview Candidate in Purchase, NY",Food Scientist Interview,No Offer,Positive Experience,Average Interview,"I applied through a staffing agency. The process took 4 weeks. I interviewed at PepsiCo (Purchase, NY) in January 2017.",Application,what is your strength Â  Answer Question
"Apr 3, 2017","Anonymous Interview Candidate in Fayetteville, TN",Payroll Specialist Interview,No Offer,Neutral Experience,Difficult Interview,"I applied online. The process took 3 weeks. I interviewed at PepsiCo (Fayetteville, TN) in January 2017.",Application,When did you disagree with your boss and how did you handle the situation? Â  Answer Question
"Apr 18, 2017","Anonymous Employee in Denver, CO",Driver Interview,Accepted Offer,Neutral Experience,Easy Interview,"I applied online. I interviewed at PepsiCo (Denver, CO) in January 2017.",Application,It's really all standard questions Â  Answer Question
"Feb 6, 2017","Anonymous Interview Candidate in Los Angeles, CA",RSR Route Sales Representative Interview,No Offer,Negative Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at PepsiCo (Los Angeles, CA) in January 2017.",Application,Tell me about a time you were unable to complete an assignment? Â  Answer Question
"Feb 8, 2017","Anonymous Employee in Nashville, TN",Transport Driver Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 3 weeks. I interviewed at PepsiCo (Nashville, TN) in January 2017.",Application,Name a time you've dealt with trouble at your previous job and how did you handle it? Â  Answer Question
"May 14, 2017",Anonymous Interview Candidate,HRIS Interview,Declined Offer,Neutral Experience,Easy Interview,I applied through a staffing agency. I interviewed at PepsiCo in January 2017.,Application,What are your 5 years goals. and other Behavior questions. Â  Answer Question
"Jan 20, 2017","Anonymous Interview Candidate in Boise, ID",Full Time Merchandiser Interview,No Offer,Negative Experience,Average Interview,"I applied online. The process took 3 days. I interviewed at PepsiCo (Boise, ID) in January 2017.",Application,"Are you willing to work scheduled hours and accept wage offered?
Describe how you dealt with a difficult customer?
How does your previous employment and experience translate to this position? Â  Answer Question"
"Jan 19, 2018","Anonymous Interview Candidate in Perry, GA",Manufacturing Operations Associate Interview,No Offer,Neutral Experience,Average Interview,"I applied online. The process took 3 weeks. I interviewed at PepsiCo (Perry, GA) in January 2017.",Application,Describe a situation when something you delegated didn't get done. Â  Answer Question
"Oct 19, 2019","Anonymous Employee in Louisville, KY",Merchandiser Interview,Accepted Offer,Positive Experience,Average Interview,"I applied through an employee referral. The process took 3 days. I interviewed at PepsiCo (Louisville, KY) in January 2017.",Application,will you work 60 plus hours a week Â  1 Answer
"Dec 29, 2016",Anonymous Employee,RSR Route Sales Representative Interview,Accepted Offer,Positive Experience,Average Interview,I applied through an employee referral. I interviewed at PepsiCo.,Application,Where do you see yourself in 5 years Â  Answer Question
"Dec 22, 2016","Anonymous Employee in Phoenix, AZ",Internship Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied through college or university. The process took 2 weeks. I interviewed at PepsiCo (Phoenix, AZ).",Application,Describe a situation that was difficult in which you prevailed. Â  Answer Question
"Dec 8, 2016",Anonymous Interview Candidate,Intern Interview,No Offer,Neutral Experience,Average Interview,I applied through college or university. I interviewed at PepsiCo.,Application,How did you hear about this position? Talk about leadership experience Â  Answer Question
"Dec 1, 2016","Anonymous Employee in New York, NY",Merchandiser Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. I interviewed at PepsiCo (New York, NY).",Application,"Typical interview questions. Why do you want to work here, prior experience, trasportation, why should we hire you etc. Â  Answer Question"
"Dec 2, 2016","Anonymous Employee in Detroit, MI",Sales Representative Interview,Accepted Offer,Negative Experience,Difficult Interview,"I applied online. The process took a week. I interviewed at PepsiCo (Detroit, MI).",Application,Why should we hire you? Â  Answer Question
"Dec 8, 2016",Anonymous Employee,Operations Manager Interview,Accepted Offer,Positive Experience,Average Interview,I applied through an employee referral. The process took 3+ months. I interviewed at PepsiCo.,Application,"Are you willing to relocate? They are typically looking for a ""yes""--can be very important in determining whether or not you get the position. Â  Answer Question"
"Oct 19, 2016","Anonymous Employee in Detroit, MI",Outside Sales Representative Interview,Accepted Offer,Positive Experience,Difficult Interview,"I applied through college or university. The process took 3 days. I interviewed at PepsiCo (Detroit, MI).",Application,Why PepsiCo? Â  5 Answers
"Dec 1, 2016","Anonymous Employee in Modesto, CA",Manufacturing Operations Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied through a recruiter. The process took a week. I interviewed at PepsiCo (Modesto, CA) in December 2016.",Application,"Do you see yourself in a management position in the future?
Why PepsiCo?
Describe a task that you were assigned that you had little to no instruction on?
Describe a group project? Â  Answer Question"
"Dec 1, 2016","Anonymous Interview Candidate in Tuscaloosa, AL",Pepsico Sales Associate Interview,No Offer,Neutral Experience,Average Interview,"I applied through college or university. I interviewed at PepsiCo (Tuscaloosa, AL).",Application,Describe a time when your routine was interrupted and you had to improvise Â  Answer Question
"Jun 27, 2017","Anonymous Employee in Boston, MA",Merchandiser Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. I interviewed at PepsiCo (Boston, MA) in December 2016.",Application,Why woud you be a good fir for the company? Â  Answer Question
"Dec 12, 2016","Anonymous Employee in Riverton, UT",Package Handler Interview,Accepted Offer,Neutral Experience,Average Interview,"I applied through other source. The process took 1+ week. I interviewed at PepsiCo (Riverton, UT) in December 2016.",Application,I'm interested in working at Pepsi co I need application details Â  Answer Question
"Dec 20, 2016","Anonymous Interview Candidate in Bronson, MI",Route Sales Representative Interview,No Offer,Negative Experience,Difficult Interview,"I applied through an employee referral. The process took 2 weeks. I interviewed at PepsiCo (Bronson, MI) in December 2016.",Application,Tell me about yourself Â  1 Answer
"Feb 19, 2018","Anonymous Employee in Muncie, IN",PT Merchandiser Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at PepsiCo (Muncie, IN) in December 2016.",Application,"Are you tech savvy? (They ask this because of the various phone functions they require us to use during our job, on the company provided work phone). Â  1 Answer"
"Jan 15, 2020","Anonymous Employee in Purchase, NY",Senior Counsel Interview,Accepted Offer,Positive Experience,Difficult Interview,"I applied online. The process took 6+ months. I interviewed at PepsiCo (Purchase, NY) in December 2016.",Application,How do you work with difficult colleagues? Â  1 Answer
"Nov 29, 2016","Anonymous Employee in Somers, NY",Associate Analyst Interview,Accepted Offer,Positive Experience,Difficult Interview,"I applied through college or university. The process took 4+ months. I interviewed at PepsiCo (Somers, NY).",Application,What is wrong with this can? [the interviewer was looking for print/color feedback] Â  1 Answer
"Nov 21, 2016",Anonymous Employee,RSR Route Sales Representative Interview,Accepted Offer,Neutral Experience,Average Interview,I applied online. The process took 4 weeks. I interviewed at PepsiCo.,Application,How do you overcome objection? Â  Answer Question
"Nov 19, 2016",Anonymous Employee,Operations Interview,Accepted Offer,Positive Experience,Average Interview,I applied through a recruiter. I interviewed at PepsiCo.,Application,Have you ever had a difficult time working with someone? Â  Answer Question
"Nov 14, 2016","Anonymous Employee in Plano, TX",Financial Analyst Interview,Accepted Offer,Positive Experience,Difficult Interview,"The process took 4 weeks. I interviewed at PepsiCo (Plano, TX).",Application,"Tell me about your experience and how it applies to this role.
Behavioral questions and situations.
Was asked for a spreadsheet of my work previous work to gauge my Excel skills. Â  Answer Question"
"Nov 14, 2016",Anonymous Interview Candidate,Operations Management Interview,No Offer,Negative Experience,Easy Interview,I applied through college or university. The process took a week. I interviewed at PepsiCo.,Application,Tell me about a time you had to make a decision that wasn't popular. Â  Answer Question
"Jan 9, 2017","Anonymous Interview Candidate in Danville, IL",Operations Associate Interview,No Offer,Neutral Experience,Difficult Interview,"I applied through college or university. The process took 3 weeks. I interviewed at PepsiCo (Danville, IL) in November 2016.",Application,Tell me about a time you had a difficult problem to solve and how did you approach it Â  1 Answer
"Jan 2, 2017","Anonymous Interview Candidate in Hayward, CA",Graduate Student Interview,No Offer,Positive Experience,Average Interview,"I applied through college or university. The process took a week. I interviewed at PepsiCo (Hayward, CA) in November 2016.",Application,What have you done to help out your coworkers? Â  Answer Question
"Nov 16, 2016","Anonymous Interview Candidate in Houston, TX",Forklift Operator Interview,No Offer,Positive Experience,Average Interview,"I applied online. The process took a week. I interviewed at PepsiCo (Houston, TX) in November 2016.",Application,What are your interests in the company Â  1 Answer
"Jun 29, 2017",Anonymous Employee,Front Line Supervisor Interview,Accepted Offer,Negative Experience,Easy Interview,I applied online. I interviewed at PepsiCo in November 2016.,Application,I was asked why a manhole cover is round. Â  1 Answer
"Aug 22, 2017","Anonymous Employee in Amherst, MA",Sales Interview,Accepted Offer,Positive Experience,Average Interview,"I applied through college or university. I interviewed at PepsiCo (Amherst, MA) in November 2016.",Application,What did you deal with a difficult customer and how did you handle it. Â  Answer Question
