Date,Location,Job,Offer_Decision,Experience,Interview_Diff,Application_Text,Interview_Text,Interview_Qs
"Mar 23, 2019",Anonymous Employee in Izhevsk (Russia),Account Manager Interview,Accepted Offer,Positive Experience,Difficult Interview,I applied online. The process took 4+ weeks. I interviewed at Procter & Gamble (Izhevsk (Russia)) in November 2015.,Application,Questions are subdivided in blocks to check your eligibility. Most interesting questions - during interview they give you a situation/problem/issue and you need to give your decision to it. Â  Answer Question
"Mar 22, 2019",Anonymous Employee,Accounting&Finance Interview,Accepted Offer,Positive Experience,Average Interview,I applied online. I interviewed at Procter & Gamble.,Application,What is your most proud achievement? Â  Answer Question
"Mar 21, 2019",Anonymous Interview Candidate in Amsterdam (Netherlands),stagaire Interview,No Offer,Positive Experience,Average Interview,I applied online. I interviewed at Procter & Gamble (Amsterdam (Netherlands)) in November 2018.,Application,Bent u nog student aan een universiteit of hogeschool Â  1 Answer
"Mar 20, 2019",Anonymous Employee in Budapest (Hungary),Process Engineer Interview,Accepted Offer,Positive Experience,Difficult Interview,I applied online. The process took 2 weeks. I interviewed at Procter & Gamble (Budapest (Hungary)) in February 2016.,Application,Tell me of a situation you were forced to choose between two wrong options Â  1 Answer
"Mar 20, 2019",Anonymous Employee,Finance Managerial Interview,Accepted Offer,Neutral Experience,Average Interview,I applied online. I interviewed at Procter & Gamble.,Application,Tell me about a time when you came up with something innovative? Â  Answer Question
"Mar 19, 2019",Anonymous Interview Candidate in Istanbul (Turkey),Network Operations Interview,No Offer,Negative Experience,Difficult Interview,I applied online. The process took 6+ months. I interviewed at Procter & Gamble (Istanbul (Turkey)) in February 2019.,Application,What are the challenges you faced before? Â  Answer Question
"Mar 17, 2019",Anonymous Interview Candidate in Budapest (Hungary),Finance Analyst Development Program Interview,No Offer,Neutral Experience,Average Interview,I applied online. The process took 2+ months. I interviewed at Procter & Gamble (Budapest (Hungary)) in February 2019.,Application,"Describe a situation when you successfully lead a team?
What is the biggest achievement of your life?
Describe a situation when you made an innovation ?
Describe a situation when you solved a very complicated problem analytically?
Estimate yearly consumption of an alcoholic drink in your home country?
Please, walk me through your CV. Â  Answer Question"
"Mar 17, 2019",Anonymous Employee in Moscow (Russia),Student Brand Manager Interview,Accepted Offer,Positive Experience,Average Interview,I applied online. The process took 4+ months. I interviewed at Procter & Gamble (Moscow (Russia)).,Application,Tell me about a time when you led a team and had a conflict? What was the outcome? Â  Answer Question
"Mar 15, 2019",Anonymous Interview Candidate,Assistant Brand Manager Interview,Declined Offer,Negative Experience,Difficult Interview,I applied online. The process took 2+ months. I interviewed at Procter & Gamble.,Application,"Why P&G?
How would your friends describe you?
What are you most proud of in your life?
Sell me this bottle of water
Name a challenge that you faced
Describe yourself and personality Â  Answer Question"
"Mar 15, 2019",Anonymous Interview Candidate,Chef De Secteurs Interview,No Offer,Negative Experience,Average Interview,I applied online. I interviewed at Procter & Gamble.,Application,"Assessment en ligne sur des questions de logiques > ne dÃ©montre pas les rÃ©els capacitÃ© du salariÃ© pour un poste, ni sa motivation d'apprendre etc. Â  Answer Question"
"Mar 12, 2019","Anonymous Interview Candidate in College Station, TX",Process Engineer Interview,No Offer,Negative Experience,Average Interview,"I applied through college or university. The process took 1 day. I interviewed at Procter & Gamble (College Station, TX) in November 2018.",Interview,What is your greatest accomplishment? Â  Answer Question
"Mar 12, 2019",Anonymous Employee,PhD European R&D Seminar Interview,Accepted Offer,Positive Experience,Average Interview,I applied online. I interviewed at Procter & Gamble.,Interview,"Tell us about the time that you trained senior people to you.
Tell us about the time that you adopted to an unwanted change.
Tell us about the time that you improved a process or innovate something.
Chose a scientific topic and explain it in simple words. Â  Answer Question"
"Mar 12, 2019",Anonymous Employee in Ciudad de MÃ©xico (Mexico),Intern Interview,Accepted Offer,Positive Experience,Average Interview,I applied online. The process took 2+ months. I interviewed at Procter & Gamble (Ciudad de MÃ©xico (Mexico)) in December 2018.,Interview,Why P&G? Â  Answer Question
"Mar 12, 2019","Anonymous Interview Candidate in Islamabad, Islamabad (Pakistan)",Summer Interview,No Offer,Positive Experience,Easy Interview,"I applied online. The process took 3 weeks. I interviewed at Procter & Gamble (Islamabad, Islamabad (Pakistan)) in March 2018.",Interview,"Questions mostly about my internships, about my projects and i was asked if i ever made an innovation. Â  Answer Question"
"Mar 11, 2019","Anonymous Employee in QuerÃ©taro, QuerÃ©taro (Mexico)",Process Engineer Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied through college or university. The process took a week. I interviewed at Procter & Gamble (QuerÃ©taro, QuerÃ©taro (Mexico)) in June 2018.",Interview,Whats a problem you have to solve as a team? Â  Answer Question
"Mar 9, 2019","Anonymous Interview Candidate in Manila, Manila (Philippines)",Associate Manager Interview,No Offer,Positive Experience,Difficult Interview,"I applied online. I interviewed at Procter & Gamble (Manila, Manila (Philippines)).",Interview,Tell me about a time you had a conflict with a person or a peer. Â  Answer Question
"Mar 8, 2019","Anonymous Interview Candidate in London, England (UK)",Graduate Scheme Interview,No Offer,Negative Experience,Difficult Interview,"I applied online. The process took 2+ months. I interviewed at Procter & Gamble (London, England (UK)) in December 2018.",Interview,"Leadership?
Why is this leadership? Â  1 Answer"
"Mar 7, 2019","Anonymous Interview Candidate in Stockholm, Stockholm (Sweden)",Sales Interview,No Offer,Neutral Experience,Difficult Interview,"I applied online. I interviewed at Procter & Gamble (Stockholm, Stockholm (Sweden)).",Interview,Why P&G? Â  Answer Question
"Mar 5, 2019","Anonymous Employee in Cincinnati, OH",Sales Summer Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 4+ months. I interviewed at Procter & Gamble (Cincinnati, OH) in February 2019.",Interview,Tell me about yourself Â  Answer Question
"Mar 1, 2019",Anonymous Interview Candidate,Internee Interview,No Offer,Neutral Experience,Difficult Interview,Went through three interviews and they were focused on same questions that aimed at their PEAK factors. They asked for recounts of your previous work/education experience and relate to situations.,Application,A situation where you had to go out of your comfort zone? Â  Answer Question
"Feb 28, 2019","Anonymous Interview Candidate in New York, NY",Financial Analyst Interview,No Offer,Negative Experience,Difficult Interview,"I applied online. I interviewed at Procter & Gamble (New York, NY).",Application,"Personality based questions, rate statements describing yourself, reasoning assessment and a memory test Â  Answer Question"
"Feb 28, 2019",Anonymous Interview Candidate,Product Supply Engineer Interview,No Offer,Positive Experience,Difficult Interview,I applied online. The process took 4+ weeks. I interviewed at Procter & Gamble in November 2018.,Application,Tell me about a time you worked in a team? Â  Answer Question
"Feb 27, 2019","Anonymous Interview Candidate in Manaus, Amazonas (Brazil)",Engenheiro Interview,No Offer,Positive Experience,Difficult Interview,"I applied online. The process took 2+ months. I interviewed at Procter & Gamble (Manaus, Amazonas (Brazil)).",Application,Como vocÃª se imagina daqui hÃ¡ 5 anos? Â  1 Answer
"Feb 27, 2019","Anonymous Employee in Greensboro, NC",Technician Interview,Accepted Offer,Positive Experience,Average Interview,"I applied through college or university. I interviewed at Procter & Gamble (Greensboro, NC) in January 2018.",Application,"Questions regarding Psychology, childhood. They were pretty easy. It was more thinking. Â  Answer Question"
"Feb 26, 2019",Anonymous Interview Candidate,Assistant Brand Manager Interview,No Offer,Neutral Experience,Average Interview,I applied online. I interviewed at Procter & Gamble.,Application,Any example of using analytic skills Â  Answer Question
"Feb 26, 2019",Anonymous Interview Candidate in Warsaw (Poland),Junior Planner Interview,No Offer,Neutral Experience,Difficult Interview,I applied through an employee referral. The process took 4+ weeks. I interviewed at Procter & Gamble (Warsaw (Poland)) in October 2018.,Application,how your current colleagues describe you Â  Answer Question
"Feb 22, 2019","Anonymous Interview Candidate in Cincinnati, OH",R&D Summer Interview,No Offer,Positive Experience,Average Interview,"I applied online. The process took 4 weeks. I interviewed at Procter & Gamble (Cincinnati, OH).",Application,General behavioral questions Â  Answer Question
"Feb 21, 2019",Anonymous Employee,Internship Interview,Accepted Offer,Positive Experience,Easy Interview,"The whole process was very professional, had an assessment of basic logic, math, and pattern recognition skills, followed by panel interview. Everyone was really nice and accommodating for any specific needs, and very willing to answer questions about the company.",Application,"What would you do if this scenario occurred at work? (Non-technical, mostly behavioral) Â  Answer Question"
"Feb 19, 2019","Anonymous Employee in Cabuyao, Laguna (Philippines)",Product Supply Engineer Interview,Accepted Offer,Positive Experience,Difficult Interview,"I applied online. The process took 4+ weeks. I interviewed at Procter & Gamble (Cabuyao, Laguna (Philippines)).",Application,What are the risks you had to take when working in the line? Â  Answer Question
"Feb 19, 2019",Anonymous Interview Candidate in Geneva (Switzerland),Data Scientist Interview,No Offer,Neutral Experience,Average Interview,I applied online. The process took 4+ weeks. I interviewed at Procter & Gamble (Geneva (Switzerland)) in December 2018.,Application,Talk about you Â  Answer Question
"Feb 19, 2019",Anonymous Interview Candidate in Paris (France),Sales Assistant Interview,No Offer,Neutral Experience,Difficult Interview,I applied online. The process took a week. I interviewed at Procter & Gamble (Paris (France)) in February 2019.,Application,Citez une expÃ©rience qui vous a marquÃ© et pourquoi. Â  Answer Question
"Feb 18, 2019","Anonymous Employee in Columbus, OH",Project Manager Interview,Accepted Offer,Positive Experience,Difficult Interview,"I applied through college or university. The process took 3+ months. I interviewed at Procter & Gamble (Columbus, OH) in January 2015.",Application,Whats your name ? Â  Answer Question
"Feb 18, 2019",Anonymous Interview Candidate,Intern Marketing Interview,No Offer,Negative Experience,,"Online app and test. Applied on their website and then had to do an hour of tests, questions, etc. Ranging from math, logic, personality questions, multiple choice included. Got an email that said I didn't pass",Application,Name an event on your life when you had to make a decision Â  Answer Question
"Feb 18, 2019",Anonymous Interview Candidate,IT Interview,Declined Offer,Negative Experience,Average Interview,I applied online. I interviewed at Procter & Gamble.,Application,If I was smart Â  2 Answers
"Feb 17, 2019",Anonymous Interview Candidate,Research and Development Interview,No Offer,Positive Experience,Difficult Interview,I applied through college or university. I interviewed at Procter & Gamble.,Application,"Mostly experience based questions, tell me about a time... Â  Answer Question"
"Feb 16, 2019",Anonymous Employee,Financial Analyst Interview,Accepted Offer,Positive Experience,Easy Interview,I applied online. The process took 4+ weeks. I interviewed at Procter & Gamble.,Application,"Tell me about a difficult situation you had while working in team.
Tell me about a time you lead a team
... Â  Answer Question"
"Feb 15, 2019","Anonymous Employee in Cincinnati, OH",Processing Interview,Accepted Offer,Positive Experience,Average Interview,"I applied through college or university. The process took 3 weeks. I interviewed at Procter & Gamble (Cincinnati, OH) in May 2015.",Application,Tell us about a time you lead a team. Â  1 Answer
"Feb 13, 2019","Anonymous Interview Candidate in Manaus, Amazonas (Brazil)",EstagiÃ¡rio Interview,No Offer,Positive Experience,Average Interview,"I applied online. The process took 2+ months. I interviewed at Procter & Gamble (Manaus, Amazonas (Brazil)).",Application,
"Feb 12, 2019",Anonymous Interview Candidate,Account Manager Interview,No Offer,Positive Experience,Average Interview,I applied online. I interviewed at Procter & Gamble.,Application,"Describe a time when you dealt with complex data.
describe a time when you demonstrate leadership skills
describe a time when you have to handle a change that happened lately Â  Answer Question"
"Feb 12, 2019",Anonymous Interview Candidate,Business Development Interview,No Offer,Neutral Experience,Average Interview,I applied online. I interviewed at Procter & Gamble in February 2019.,Application,Do you value competition over collaboration? Â  Answer Question
"Feb 11, 2019","Anonymous Interview Candidate in Toronto, ON (Canada)",Account Manager Interview,No Offer,Neutral Experience,Difficult Interview,"I applied online. The process took 2 weeks. I interviewed at Procter & Gamble (Toronto, ON (Canada)).",Application,What would you do if someone on your team wasnât fulfilling their role? Â  Answer Question
"Feb 11, 2019","Anonymous Interview Candidate in Cincinnati, OH",Supply Network Operations Manager Interview,No Offer,Positive Experience,Easy Interview,"I applied through college or university. The process took 4 weeks. I interviewed at Procter & Gamble (Cincinnati, OH) in September 2018.",Application,Behavioral questions including situation handling and simulation-based questions. Â  1 Answer
"Feb 10, 2019",Anonymous Interview Candidate in Taipei (Taiwan),Marketing Trainee Interview,No Offer,Neutral Experience,Difficult Interview,I applied online. I interviewed at Procter & Gamble (Taipei (Taiwan)) in January 2019.,Application,Summarize a situation where you took the initiative to get others going on an important task and played a leading role to achieve the results you wanted? Â  Answer Question
"Feb 8, 2019",Anonymous Interview Candidate,Junior Associate Interview,No Offer,Positive Experience,Difficult Interview,"The interview process is divided into two parts. The first part is around 5 questions about your work experiences, while the second part is around 3 questions regarding your decisions in various hypothetical scenarios.",Application,What would you do if a project to be submitted in two weeks is rushed in 2 days? Â  Answer Question
"Feb 6, 2019",Anonymous Employee in UberlÃ¢ndia (Brazil),EstagiÃ¡rio Interview,Accepted Offer,Positive Experience,Difficult Interview,I applied online. The process took 4+ months. I interviewed at Procter & Gamble (UberlÃ¢ndia (Brazil)).,Application,"Uma pergunta simples mas que Ã© bom ter em mente: Sendo engenheira, por que deseja trabalhar na Ã¡rea de vendas? Â  1 Answer"
"Feb 6, 2019",Anonymous Interview Candidate in Singapore (Singapore),Information Technology (IT) â Business Analyst Interview,No Offer,Negative Experience,Easy Interview,I applied online. The process took a week. I interviewed at Procter & Gamble (Singapore (Singapore)) in January 2019.,Application,"The personality test, at some point, asked about a hypotetical situation where an employee was not doing his job properly and he had been warned about it. On top of that, was told that the company would let him go in the event something similar happened again. At some point, you discover him repeating the same behavior, and you have to choose what to do: Do nothing, warn him again,â¦Â  report him, etc. Â  Answer QuestionShow More"
"Feb 5, 2019",Anonymous Interview Candidate in Cairo (Egypt),Process Engineer Interview,Declined Offer,Neutral Experience,Average Interview,I applied online. The process took 2 weeks. I interviewed at Procter & Gamble (Cairo (Egypt)).,Application,"Numerical reasoning , diagrammatic reasoning and other reasoning tests Â  1 Answer"
"Feb 4, 2019",Anonymous Interview Candidate in UberlÃ¢ndia (Brazil),EstagiÃ¡rio Comercial Interview,No Offer,Positive Experience,Average Interview,I applied online. The process took 3+ months. I interviewed at Procter & Gamble (UberlÃ¢ndia (Brazil)).,Application,"Perguntas pedindo exemplos de soluÃ§Ãµes de crise em sua experiÃªncia. Gerindo pessoas e riscos, corrigindo erros. Â  1 Answer"
"Feb 4, 2019","Anonymous Interview Candidate in Cincinnati, OH",Sales Interview,No Offer,Neutral Experience,Easy Interview,"I applied through college or university. The process took 4+ months. I interviewed at Procter & Gamble (Cincinnati, OH) in November 2018.",Application,"Very basic, top 20 most asked questions, ""Tell me about a time when you improved a process"" Â  Answer Question"
"Feb 4, 2019",Anonymous Interview Candidate in Singapore (Singapore),OM (Order Management) Analyst - Singapore Interview,No Offer,Neutral Experience,Average Interview,I applied through a staffing agency. The process took 2+ months. I interviewed at Procter & Gamble (Singapore (Singapore)) in December 2018.,Application,"Tell me about a time when you were able to step into a group, take charge, get support and bring about excellent results. Â  Answer Question"
"Feb 4, 2019",Anonymous Interview Candidate,Supply Chain Interview,No Offer,Neutral Experience,,I applied online. I interviewed at Procter & Gamble.,Application,Tell me about a time you improved a process Â  Answer Question
"Feb 3, 2019",Anonymous Employee,Assistant Brand Manager Interview,Accepted Offer,Positive Experience,Average Interview,"It was a web-ex interview with hr and senior brand manager. It took about one hour and it was pretty much calm. Recruiters asked questions on ""how would you do X, if..."" type of questions",Application,you are presenting an important data to the general manager and you find out that the data you worked on is actually wrong and the general manager gave you negative feedback. what would you do ? Â  Answer Question
"Feb 2, 2019",Anonymous Employee,Research and Development Engineer Interview,Accepted Offer,Positive Experience,Easy Interview,"Mostly behavioral questions. This was the first round interview on campus, to be followed by another round at HQ in Ohio. This was a one on one interview. Recruiter did a good job explaining company culture.",Application,What was one time you convinced someone they were wrong? Â  Answer Question
"Feb 1, 2019",Anonymous Employee in Bengaluru (India),Associate Project Manager Interview,Accepted Offer,Positive Experience,Difficult Interview,I applied through college or university. I interviewed at Procter & Gamble (Bengaluru (India)) in January 2018.,Application,How to manage a team? Â  1 Answer
"Jan 31, 2019",Anonymous Interview Candidate,Manufacturing Engineer Interview,No Offer,Positive Experience,Average Interview,I applied through college or university. The process took 4 days. I interviewed at Procter & Gamble in October 2018.,Application,What's an instance you had to overcome a challenge as a team? Â  Answer Question
"Jan 30, 2019",Anonymous Interview Candidate,Abschlussarbeit Interview,No Offer,Negative Experience,Difficult Interview,"Online Assessment Test bestehend aus PersÃ¶nlichkeitstest, Test zur situativen BeurteilungsfÃ¤higkeit und Test zum logischen Denken. Egal was man studiert hat, wie gut die Leistungen des Studenten sind oder wie Ã¼berzeugend Bewerbungsanschreiben und Lebenslauf sind, man wird nur anand dieses Tests bewertet, was sehr herabwÃ¼rdigend ist. Sehr Ã¼berzogen fÃ¼r eine Abschlussarbeit. Die Fragen im PersÃ¶nlichkeitstest waren teilweise nicht eindeutig formuliert. Der Test zum logischen Denken war vergleichsweise sehr schwer, die anderen Tests waren machbar und man konnte die ""richtige"" Antwort raten.",Application,Wie oft bitten Sie Freunde wegen ihrer FÃ¤higkeiten um Hilfe? Â  1 Answer
"Jan 30, 2019","Anonymous Employee in Stockholm, Stockholm (Sweden)",Intern Interview,Accepted Offer,Positive Experience,Difficult Interview,"I applied through college or university. The process took 2 weeks. I interviewed at Procter & Gamble (Stockholm, Stockholm (Sweden)) in December 2018.",Application,What would you do?-situations Â  Answer Question
"Jan 29, 2019",Anonymous Interview Candidate in Taguig (Philippines),Chief Executive Officer Challenge Interview,No Offer,Positive Experience,Average Interview,I applied online. I interviewed at Procter & Gamble (Taguig (Philippines)) in September 2018.,Application,Q: Can you remember a time where you had to resolve an issue? What did you do? Â  Answer Question
"Jan 29, 2019",Anonymous Employee in Schwalbach am Taunus (Germany),Internship Sales Interview,Accepted Offer,Positive Experience,Difficult Interview,I applied online. The process took 2 weeks. I interviewed at Procter & Gamble (Schwalbach am Taunus (Germany)) in December 2018.,Application,Warum Sales? Â  1 Answer
"Jan 28, 2019",Anonymous Employee,Information Technology Interview,Accepted Offer,Positive Experience,Average Interview,I applied through college or university. The process took 2 weeks. I interviewed at Procter & Gamble in September 2018.,Application,"If people you oversaw gave you an ultimatum, either decrease their hours or they won't complete their project, how would you handle the situation? Â  1 Answer"
"Jan 28, 2019",Anonymous Interview Candidate in Ciudad de MÃ©xico (Mexico),Intern Interview,No Offer,Positive Experience,Difficult Interview,I applied online. I interviewed at Procter & Gamble (Ciudad de MÃ©xico (Mexico)) in August 2018.,Application,"There is a list of this questions on their website, and they are the same in the interview. The most hard interview (there are two of them) is a panel interview and this is the last step of all process. Â  1 Answer"
"Jan 28, 2019","Anonymous Employee in Stockholm, Stockholm (Sweden)",Operations Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2+ months. I interviewed at Procter & Gamble (Stockholm, Stockholm (Sweden)) in December 2018.",Application,Tell me about a situation were you led improvements or created value? etc... Â  Answer Question
"Jan 27, 2019",Anonymous Interview Candidate,Regulatory Affairs Manager Interview,Declined Offer,Positive Experience,Average Interview,Einfaches Online Bewerbungsportal. Man muss verschiedene Online assessments durchlaufen. Diese sind jedoch nicht schwer und es ist genÃ¼gend Zeit vorhanden. Danach sind mehrere Interviews Ã¼ber den Tag verteilt mÃ¶glich. Dabei sind weitere Assessments zu absolvieren.,Application,Auf welche Erfahrung kÃ¶nnten Sie verzichten? Â  Answer Question
"Jan 27, 2019","Anonymous Employee in Cincinnati, OH",R&D Packaging - Engineering Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 5+ months. I interviewed at Procter & Gamble (Cincinnati, OH) in November 2018.",Application,Tell me about a time where an innovation of yours solved a problem. Â  Answer Question
"Jan 26, 2019",Anonymous Interview Candidate,Assistant Brand Manager Interview,No Offer,Negative Experience,,I applied online. The process took 3+ months. I interviewed at Procter & Gamble in September 2018.,Application,Didn't make it to the interview questions Â  Answer Question
"Jan 25, 2019",Anonymous Interview Candidate in Istanbul (Turkey),Assistant Brand Manager Interview,No Offer,Negative Experience,Difficult Interview,I applied online. The process took 2+ months. I interviewed at Procter & Gamble (Istanbul (Turkey)).,Application,Tell me about a time you led a group and the project you have been working on was successful. Â  Answer Question
"Jan 25, 2019",Anonymous Interview Candidate,Finance Interview,No Offer,Positive Experience,Average Interview,"I applied online. I interviewed at Procter & Gamble (Geneva (Switzerland)) in december 2017.
Online test( logical and questions to verify if I fit to position)...then phone interview with current employee",Application,classic questions of behavior based on the curriculum Â  Answer Question
"Jan 23, 2019",Anonymous Interview Candidate in Sydney (Australia),Business Development Associate Interview,No Offer,Neutral Experience,Average Interview,I applied online. The process took 2+ months. I interviewed at Procter & Gamble (Sydney (Australia)) in October 2018.,Application,Whatâs a time you led a team? Â  Answer Question
"Jan 23, 2019",Anonymous Interview Candidate,Graduate Program Interview,No Offer,Positive Experience,Difficult Interview,I applied online. The process took 4 weeks. I interviewed at Procter & Gamble in August 2015.,Application,Which product team did I want to be in and why? Â  Answer Question
"Jan 23, 2019",Anonymous Employee,Assistant Brand Manager Interview,Accepted Offer,Positive Experience,Average Interview,I applied online. I interviewed at Procter & Gamble.,Application,"Question ""behaviour"" (3): donnez-moi une situation oÃ¹ vous avez dÃ» gÃ©rer un problÃ¨me et comment vous avez procÃ©dÃ© (organisation CAR)
Question ""situation"" (2): Si je vous donne un Projet A, B et C Ã  rendre pour dans une semaine, comment rÃ©agissez-vous?
Question aux interlocuteurs Â  Answer Question"
"Jan 22, 2019",Anonymous Interview Candidate in Istanbul (Turkey),Assistant Brand Manager Interview,No Offer,Positive Experience,Average Interview,I applied online. The process took 3+ months. I interviewed at Procter & Gamble (Istanbul (Turkey)) in January 2018.,Application,Tell me about a time that you showed leadership skills Â  Answer Question
"Jan 22, 2019",Anonymous Interview Candidate,Brand Management Interview,No Offer,Negative Experience,Average Interview,I applied online. The process took 4+ weeks. I interviewed at Procter & Gamble.,Application,"When did you solve a team conflict?
When did you act as a leader?
When did you solve a process?
When did you make a process more efficient?
All situational questions Â  Answer Question"
"Jan 22, 2019",Anonymous Employee in Worms (Germany),Prozessingenieur Interview,Accepted Offer,Neutral Experience,Average Interview,I applied online. The process took 1 day. I interviewed at Procter & Gamble (Worms (Germany)) in January 2017.,Application,It was a mix of questions from HR related to technical questions Â  Answer Question
"Jan 21, 2019",Anonymous Employee in Taguig (Philippines),Junior Associate Interview,Accepted Offer,Neutral Experience,Average Interview,I applied online. The process took 2+ months. I interviewed at Procter & Gamble (Taguig (Philippines)) in January 2019.,Application,Non-verbatim: How do you handle conflict Â  Answer Question
"Jan 20, 2019","Anonymous Employee in Mason, OH",Product Supply Engineering Interview,Accepted Offer,Positive Experience,Difficult Interview,"I applied in-person. The process took 4+ months. I interviewed at Procter & Gamble (Mason, OH) in January 2019.",Application,Describe a time when you created something new? Â  Answer Question
"Jan 20, 2019","Anonymous Interview Candidate in Boston, MA",Internship Interview,Declined Offer,Neutral Experience,Difficult Interview,"I applied online. The process took 4+ weeks. I interviewed at Procter & Gamble (Boston, MA) in January 2018.",Application,If your boss gave permission to order new binders for a project but you go online and find all four binders look identical what is your next move? (aptitude test) Â  Answer Question
"Jan 19, 2019",Anonymous Interview Candidate,Marketing Assistant Interview,No Offer,Positive Experience,Average Interview,I applied online. The process took 3+ months. I interviewed at Procter & Gamble.,Application,Q: Tell me about a time you solved a problem using an unconventional approach. Â  Answer Question
"Jan 18, 2019","Anonymous Interview Candidate in Campinas, SÃ£o Paulo (Brazil)",Marketing Interview,No Offer,Neutral Experience,Difficult Interview,"I applied online. The process took 4+ weeks. I interviewed at Procter & Gamble (Campinas, SÃ£o Paulo (Brazil)).",Application,QuestÃµes Ã©ticas Â  1 Answer
"Jan 18, 2019",Anonymous Employee,Intern Interview,Accepted Offer,Positive Experience,Difficult Interview,I applied online. The process took 4+ weeks. I interviewed at Procter & Gamble in April 2018.,Application,"If your client has an stock of 4 million and he is only selling 1 million, what do you do? Â  1 Answer"
"Jan 17, 2019",Anonymous Interview Candidate,Quality Assurance Interview,No Offer,Positive Experience,Difficult Interview,I applied online. I interviewed at Procter & Gamble.,Application,"I was asked to write a P&G test first. The test takes an hour, including math, reading, reasoning and something like IQ test Â  Answer Question"
"Jan 17, 2019",Anonymous Employee in Cairo (Egypt),Plant Role Interview,Accepted Offer,Neutral Experience,Easy Interview,I applied through other source. The process took 2+ months. I interviewed at Procter & Gamble (Cairo (Egypt)).,Application,"what is my education? Major?
what are the skills that I have?
what is last work experience? Â  1 Answer"
"Jan 14, 2019",Anonymous Interview Candidate,Graduate Sales Interview,No Offer,Positive Experience,Difficult Interview,I applied online. I interviewed at Procter & Gamble.,Application,Describe a time when you simplified a process. Â  Answer Question
"Jan 13, 2019",Anonymous Interview Candidate,Manufacturing and Logistics Career Academy Interview,No Offer,Neutral Experience,Difficult Interview,The process took 4 weeks. I interviewed at Procter & Gamble.,Application,a time when you solved a problem? Â  Answer Question
"Jan 10, 2019","Anonymous Interview Candidate in Campus, IL",R&D Interview,No Offer,Positive Experience,Average Interview,"I applied online. The process took 3+ months. I interviewed at Procter & Gamble (Campus, IL).",Application,Name a time you changed a process. Â  Answer Question
"Jan 10, 2019",Anonymous Interview Candidate,Sales Representative Interview,No Offer,Positive Experience,Average Interview,I applied online. I interviewed at Procter & Gamble.,Application,Can you remember a time where you had a disagreement with one of your colleagues and how did you handle it? Â  1 Answer
"Jan 9, 2019","Anonymous Employee in London, England (UK)",Product Researcher Interview,Accepted Offer,Negative Experience,Difficult Interview,"I applied through a staffing agency. The process took 2 weeks. I interviewed at Procter & Gamble (London, England (UK)) in October 2015.",Application,Tell me an achievement you are proud of Â  Answer Question
"Jan 9, 2019",Anonymous Interview Candidate in Buenos Aires (Argentina),Business Development Manager - Account Manager Interview,Declined Offer,Neutral Experience,Average Interview,I applied online. The process took 3+ months. I interviewed at Procter & Gamble (Buenos Aires (Argentina)).,Application,Compartir un fracaso como lÃ­der Â  1 Answer
"Jan 6, 2019",Anonymous Interview Candidate,Brand Manager Interview,No Offer,Neutral Experience,Difficult Interview,"The process involves an online application, followed by an online test, in person test, phone interview, phone interview, then an in-person interview.

The test are rather simple and easy to study for. They are predominantly looking for fit and problem-solving skills.",Application,When was a time that you provided innovation? Â  Answer Question
"Jan 4, 2019",Anonymous Interview Candidate,Product Supply Interview,No Offer,Neutral Experience,Average Interview,I applied online. I interviewed at Procter & Gamble.,Application,The general 8 basic P&G questions and some situation adjustment questions. Â  Answer Question
"Jan 3, 2019",Anonymous Interview Candidate,Sales Interview,No Offer,Positive Experience,Average Interview,I applied through college or university. The process took 2+ months. I interviewed at Procter & Gamble.,Application,Name a time when you worked in a group. Â  Answer Question
"Jan 3, 2019",Anonymous Interview Candidate,Becario De ProducciÃ³n Interview,No Offer,Positive Experience,Difficult Interview,I applied through a recruiter. The process took 2+ months. I interviewed at Procter & Gamble.,Application,Â¿QuÃ© es lo mÃ¡s importante para ti? Â  1 Answer
"Jan 2, 2019",Anonymous Employee,Business Data Analyst Interview,Accepted Offer,Positive Experience,Average Interview,I applied online. I interviewed at Procter & Gamble.,Application,Tell me about a time when you work with other? Â  1 Answer
"Jan 2, 2019",Anonymous Interview Candidate,ABM Interview,No Offer,Positive Experience,Average Interview,I applied online. The process took 4+ weeks. I interviewed at Procter & Gamble in September 2017.,Application,answer questions according to CAR model- context action result Â  Answer Question
"Dec 30, 2018",Anonymous Interview Candidate in Seoul (South Korea),Marketing Assistant Interview,No Offer,Positive Experience,Average Interview,I applied through a recruiter. I interviewed at Procter & Gamble (Seoul (South Korea)) in November 2018.,Application,Introduce yourself (and asked following questions) Â  Answer Question
"Dec 28, 2018","Anonymous Employee in Tablers Station, WV",Process Engineer/Product Supply Engineer Interview,Accepted Offer,Positive Experience,Difficult Interview,"I applied through a recruiter. The process took 2+ months. I interviewed at Procter & Gamble (Tablers Station, WV) in October 2018.",Application,"How would you handle a situation where you developed an new, innovative process but were facing substantial resistance from other employees that did not want to change from the old method that has worked for a long time? Â  Answer Question"
