Date,Location,Job,Offer_Decision,Experience,Interview_Diff,Application_Text,Interview_Text,InterviewQs
31 May 2018,"Anonymous Employee in Wichita, KS (US)",Sales Associate,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took a week. I interviewed at Best Buy (Wichita, KS (US)) in September 2017.",Application,Questions were all geared towards how you treat the customer and the knowledge you have about the products that BestBuy offers Â  1 Answer
29 Sep 2017,"Anonymous Employee in Los Angeles, CA (US)",Customer Service Representative,Accepted Offer,Positive Experience,Average Interview,"I applied online. I interviewed at Best Buy (Los Angeles, CA (US)) in September 2017.",Application,Have you ever encountered a task that you knew nothing about and had no help on? How did you accomplish it? Â  Answer Question
28 Oct 2017,"Anonymous Employee in The Woodlands, TX (US)",Customer Service Specialist,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took a week. I interviewed at Best Buy (The Woodlands, TX (US)) in September 2017.",Application,Why should I hire you? Â  Answer Question
21 Sep 2019,"Anonymous Employee in Laredo, TX (US)","Geek Squad, Consultation Agent",Accepted Offer,Positive Experience,Average Interview,"I applied in-person. The process took 1 day. I interviewed at Best Buy (Laredo, TX (US)) in September 2017.",Application,When was a time when you went beyond your expectations as an employee with a customer? Â  Answer Question
11 Sep 2017,"Anonymous Interview Candidate in Muskegon, MI (US)",Inventory/Merchandising Supervisor,No Offer,Negative Experience,Average Interview,"I applied online. I interviewed at Best Buy (Muskegon, MI (US)) in September 2017.",Application,"The questions weren't difficult, just the actual warehouse associates being part of it was the challenge. Wasn't prepared to speak to non-management in this process and it caused me to second-guess all of my pre-planned answers. Â  Answer Question"
20 Sep 2017,"Anonymous Interview Candidate in Riverside, CA (US)",Inventory/Merchandising Specialist,No Offer,Negative Experience,Average Interview,"The process took 2 days. I interviewed at Best Buy (Riverside, CA (US)) in September 2017.",Application,Name a situation where you didnât know what to do & no one was there to help you. How did you overcome that ? Â  1 Answer
6 Jun 2019,"Anonymous Employee in Torrance, CA (US)",Verizon Expert,Accepted Offer,Positive Experience,Average Interview,"I applied in-person. The process took 1 day. I interviewed at Best Buy (Torrance, CA (US)) in September 2017.",Application,What experience do got bring too this job role and how can you apply it Â  1 Answer
19 Sep 2017,"Anonymous Employee in Holyoke, MA (US)",Occasional/Seasonal Sales Consultant,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 1+ week. I interviewed at Best Buy (Holyoke, MA (US)) in September 2017.",Application,How would you handle an employee who was caught stealing? Â  1 Answer
27 Sep 2017,"Anonymous Interview Candidate in Fort Wayne, IN (US)",Holiday Gaming Sales Associate,No Offer,Positive Experience,Easy Interview,"I applied in-person. The process took 3+ weeks. I interviewed at Best Buy (Fort Wayne, IN (US)) in September 2017.",Application,When was a time you went above and beyond to help someone? Â  Answer Question
27 Aug 2017,Anonymous Interview Candidate,Supervisor,Declined Offer,Negative Experience,Average Interview,I applied in-person. I interviewed at Best Buy.,Application,If one associate steals a candy bar and another steals a high priced laptop. How would you punish both associates? What if they both had good reasoning? Â  1 Answer
14 Aug 2017,"Anonymous Interview Candidate in Las Vegas, NV (US)",Asset Protection,No Offer,Negative Experience,Easy Interview,"I applied in-person. The process took 2 days. I interviewed at Best Buy (Las Vegas, NV (US)).",Application,What problems to you see yourself coming across and how would you handle it. Â  Answer Question
13 Aug 2017,Anonymous Interview Candidate,Assistant Manager,Declined Offer,Negative Experience,Average Interview,The process took 3+ weeks. I interviewed at Best Buy.,Application,How do you deal with minor acts of tardiness? Â  Answer Question
12 Aug 2017,"Anonymous Interview Candidate in San Bernardino, CA (US)",Wireless Sales Consultant,No Offer,Neutral Experience,Easy Interview,"I applied online. I interviewed at Best Buy (San Bernardino, CA (US)).",Application,What is the first thing you say to a customer? Â  Answer Question
7 Aug 2017,"Anonymous Interview Candidate in Auburn Hills, MI (US)",Inventory Specialist,No Offer,Negative Experience,Easy Interview,"I applied online. I interviewed at Best Buy (Auburn Hills, MI (US)) in August 2017.",Application,Describe a time you dealt with a difficult team member? Â  Answer Question
21 Aug 2017,"Anonymous Interview Candidate in Houma, LA (US)",Sales Associate,No Offer,Negative Experience,Easy Interview,"I applied online. I interviewed at Best Buy (Houma, LA (US)) in August 2017.",Application,Would you go out your way to get someone to buy a product even after they say no? Â  Answer Question
10 Aug 2017,"Anonymous Interview Candidate in Mobile, AL (US)",Inventory Specialist,No Offer,Neutral Experience,Difficult Interview,"I applied online. I interviewed at Best Buy (Mobile, AL (US)).",Application,What do you do if you catch a fellow employee stealing? Â  1 Answer
8 Aug 2017,Anonymous Interview Candidate,Clerk,No Offer,Positive Experience,Easy Interview,"straight forward a a to it yes i came i saw i conquered. s s sa this is not a joke a e t y
what is the main point of all this to see stuff",Application,"how much are you s s s s making now, tell me about yourself. Why s best buy and not somewhere else Â  Answer Question"
25 Sep 2017,"Anonymous Interview Candidate in Midlothian, VA (US)",Computer Consultant,No Offer,Positive Experience,Average Interview,"I applied online. The process took a week. I interviewed at Best Buy (Midlothian, VA (US)) in August 2017.",Application,What do you think should happen to a coworker that is caught stealing? [or similar theft question] Â  2 Answers
22 Aug 2017,"Anonymous Interview Candidate in Richfield, MN (US)",Analyst,No Offer,Positive Experience,Easy Interview,"I applied through an employee referral. I interviewed at Best Buy (Richfield, MN (US)) in August 2017.",Application,Why Best Buy? Â  1 Answer
11 Sep 2017,"Anonymous Interview Candidate in Topeka, KS (US)",Inventory Specialist,Declined Offer,Negative Experience,Easy Interview,"I applied online. I interviewed at Best Buy (Topeka, KS (US)) in August 2017.",Interview,Why do you want to work at Best Buy? Â  1 Answer
13 Sep 2017,"Anonymous Interview Candidate in Texarkana, TX (US)",Merchandising Specialist,No Offer,Negative Experience,Easy Interview,"I applied online. The process took 2+ months. I interviewed at Best Buy (Texarkana, TX (US)) in August 2017.",Interview,Do you know how to do a planogram? What's wrong with our planogram? Â  1 Answer
2 Sep 2017,"Anonymous Employee in New York, NY (US)",Customer Service Specialist,Accepted Offer,Positive Experience,Average Interview,"The process took 4+ weeks. I interviewed at Best Buy (New York, NY (US)) in August 2017.",Interview,"If you were a manager and one of your employees were seen stealing, what would you do.. Â  1 Answer"
18 Aug 2017,"Anonymous Employee in Burlington, MA (US)",Sales Consultant â Computing and DI,Accepted Offer,Positive Experience,Easy Interview,"I applied online. I interviewed at Best Buy (Burlington, MA (US)) in August 2017.",Interview,How would you handle a difficult customer? Â  1 Answer
23 Sep 2019,"Anonymous Employee in Atlanta, GA (US)",Computer Sales Associate,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at Best Buy (Atlanta, GA (US)) in August 2017.",Interview,How do you feel about stealing? Â  1 Answer
19 Dec 2017,"Anonymous Employee in Los Angeles, CA (US)",Service,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 1 day. I interviewed at Best Buy (Los Angeles, CA (US)) in August 2017.",Interview,"Q: We get customers and there have been employees at times, who have tried to steal merchandise. If you encounter this situation and see it, what would you do? Â  1 Answer"
20 Nov 2018,"Anonymous Interview Candidate in Burleson, TX (US)",Asset Protection,No Offer,Neutral Experience,Easy Interview,"I applied in-person. The process took 2 weeks. I interviewed at Best Buy (Burleson, TX (US)) in August 2017.",Interview,Where do you see yourself in 5 years? Â  Answer Question
8 Feb 2018,"Anonymous Interview Candidate in Aurora, CO (US)",Sales Associate/Cashier,No Offer,Negative Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at Best Buy (Aurora, CO (US)) in August 2017.",Interview,He was asking me about a former role at a construction company i had worked at. Â  1 Answer
4 Feb 2018,"Anonymous Employee in Saint Louis, MO (US)",Sales Consultant,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2 days. I interviewed at Best Buy (Saint Louis, MO (US)) in August 2017.",Interview,What should be done in the event that an associate is caught stealing product? Â  1 Answer
3 Oct 2017,"Anonymous Employee in Philadelphia, PA (US)",Expert,Accepted Offer,Positive Experience,Average Interview,"I applied through an employee referral. I interviewed at Best Buy (Philadelphia, PA (US)) in August 2017.",Application,What my career path in the company would be Â  1 Answer
9 Aug 2017,"Anonymous Employee in San Marcos, TX (US)",Inbound Sales Representative,Accepted Offer,Positive Experience,Average Interview,"I applied online. I interviewed at Best Buy (San Marcos, TX (US)) in August 2017.",Application,How did you deal with a team that was hard to work with? Â  Answer Question
1 Dec 2017,"Anonymous Interview Candidate in Washington, DC (US)",Sales Associate,No Offer,Positive Experience,Average Interview,"I applied online. The process took 1 day. I interviewed at Best Buy (Washington, DC (US)) in August 2017.",Application,What would you do if you saw a coworker stealing? Â  1 Answer
12 Feb 2019,"Anonymous Employee in Flushing, NY (US)",Sales Associate,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at Best Buy (Flushing, NY (US)) in August 2017.",Application,What makes you different from everyone applying? Â  1 Answer
31 Jul 2018,"Anonymous Employee in Madison Heights, MI (US)",Sales Associate,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took a week. I interviewed at Best Buy (Madison Heights, MI (US)) in August 2017.",Application,how do you stay up to date on the current tech market Â  Answer Question
21 Sep 2017,"Anonymous Interview Candidate in Boynton Beach, FL (US)",Consultant,No Offer,Neutral Experience,Average Interview,"I applied online. I interviewed at Best Buy (Boynton Beach, FL (US)) in August 2017.",Application,Why you think you are a good fit Â  Answer Question
18 Oct 2017,Anonymous Interview Candidate,Merchandising Specialist,No Offer,Positive Experience,Easy Interview,I applied online. The process took 2 weeks. I interviewed at Best Buy in August 2017.,Application,"Tell me about a time when you didn't get along with a co-worker, what did you do, and what was the result? Â  Answer Question"
11 Sep 2017,"Anonymous Interview Candidate in Mountain View, CA (US)",Customer Service Specialist,No Offer,Neutral Experience,Average Interview,"I applied online. I interviewed at Best Buy (Mountain View, CA (US)) in August 2017.",Application,how do you ensure customers are glad when they leave? Â  Answer Question
17 Sep 2017,"Anonymous Employee in Poughkeepsie, NY (US)",Loss Prevention,Accepted Offer,Positive Experience,Average Interview,"I applied online. I interviewed at Best Buy (Poughkeepsie, NY (US)) in August 2017.",Application,If you saw an employee stealing a candy bar what would you do? Â  1 Answer
