Date,Location,Job,Offer_Decision,Experience,Interview_Diff,Application_Text,Interview_Text,InterviewQs
"Nov 30, 2018","Anonymous Interview Candidate in Phoenix, AZ",Customer Service Representative Interview,No Offer,Positive Experience,Easy Interview,"I applied online. The process took 4 weeks. I interviewed at Southwest Airlines (Phoenix, AZ) in October 2018.",Application,Behavioral type questions...How have you handled an upset customer in a past job? Â  Answer Question
"Nov 14, 2018",Anonymous Employee,Ramp Agent Supervisor Interview,Accepted Offer,Positive Experience,Easy Interview,I applied online. I interviewed at Southwest Airlines in October 2018.,Application,Describe what type of a leader you are. Went over previous work history. Situational questions and why Southwest. Â  Answer Question
"Sep 28, 2018",Anonymous Interview Candidate,Customer Service Representative Interview,No Offer,Positive Experience,Average Interview,I applied online. I interviewed at Southwest Airlines.,Application,Describe a time you solved an issue with upset customer Â  Answer Question
"Sep 9, 2018","Anonymous Interview Candidate in Dallas, TX",Software Engineer(Internship) Interview,No Offer,Positive Experience,Average Interview,"I applied online. The process took 3 weeks. I interviewed at Southwest Airlines (Dallas, TX).",Application,What was your most recent hard projects and one thing you struggled with during it? Â  Answer Question
"Nov 5, 2018",Anonymous Employee,Crew Scheduler Interview,Accepted Offer,Positive Experience,Average Interview,I applied online. The process took 4+ weeks. I interviewed at Southwest Airlines in September 2018.,Application,What do you think a crew scheduler does Â  1 Answer
"Oct 5, 2018","Anonymous Interview Candidate in Dallas, TX",Flight Attendant Interview,No Offer,Positive Experience,Difficult Interview,"I applied online. The process took 5+ months. I interviewed at Southwest Airlines (Dallas, TX) in September 2018.",Application,Name a time where you had to work with a difficult co-worker Â  Answer Question
"Oct 18, 2018","Anonymous Employee in Oakland, CA",Ramp Agent Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 3 weeks. I interviewed at Southwest Airlines (Oakland, CA) in September 2018.",Application,
"Dec 21, 2018","Anonymous Interview Candidate in Milwaukee, WI",Ramp Agent Interview,Declined Offer,Positive Experience,Easy Interview,"I applied online. The process took a week. I interviewed at Southwest Airlines (Milwaukee, WI) in September 2018.",Application,What did I know about the position? Â  Answer Question
"Oct 2, 2018","Anonymous Interview Candidate in Phoenix, AZ",Ramp Agent Interview,No Offer,Positive Experience,Average Interview,"I applied online. The process took 3 weeks. I interviewed at Southwest Airlines (Phoenix, AZ) in September 2018.",Application,Safety is important at SWA. Can you give me an example of when you followed a safety guidelines? Â  Answer Question
"Aug 25, 2018","Anonymous Employee in Beaverton, OR",Flight Attendant Interview,Accepted Offer,Positive Experience,Easy Interview,"Application and phone interview completed. Now waiting to go to the f2f in Dalasð¤
Is there anybody going to the September 6(am) interview in Dallas from out of town? Did you get a hotel and where?",Application,Is anybody going to the September 6(am)interview in Dallas? Â  1 Answer
"Aug 22, 2018",Anonymous Interview Candidate,Ramp Agent Interview,No Offer,Positive Experience,Average Interview,I applied online. I interviewed at Southwest Airlines.,Application,Why southwest? Â  1 Answer
"Aug 21, 2018",Anonymous Employee,Customer Relations Interview,Accepted Offer,Positive Experience,Average Interview,It was fairly easy they asked STAR method related questions. Know about the history of SWA and showcase your customer service skills. Just prepare as much as you can it will be great,Application,Why are you a good fit for SWA? Â  Answer Question
"Aug 21, 2018",Anonymous Interview Candidate,Customer Service Agent Interview,No Offer,Positive Experience,Easy Interview,I applied online. The process took 2 weeks. I interviewed at Southwest Airlines.,Application,Why Southwest? Â  Answer Question
"Aug 4, 2018","Anonymous Interview Candidate in New York, NY",Software Engineer Interview,No Offer,Negative Experience,Average Interview,"The process took 1 day. I interviewed at Southwest Airlines (New York, NY).",Application,code review Â  Answer Question
"May 16, 2019","Anonymous Interview Candidate in Dallas, TX",Flight Attendant Interview,No Offer,Neutral Experience,Average Interview,"I applied online. The process took 6+ months. I interviewed at Southwest Airlines (Dallas, TX) in August 2018.",Interview,What would be the most challenging part of being a flight attendant. Â  1 Answer
"Aug 3, 2018",Anonymous Interview Candidate,Customer Service Agent Interview,No Offer,Neutral Experience,Average Interview,"I applied after seeing it on Indeed, I was then contacted within a few days and had a phone interview scheduled for a week after initial contact. Good commnication. I thought the interview went very well, but was not offered a position.",Interview,Job description of position applying for Â  Answer Question
"Sep 2, 2019","Anonymous Interview Candidate in Dallas, TX",Flight Attendant Interview,No Offer,Positive Experience,Difficult Interview,"I applied online. The process took 4+ weeks. I interviewed at Southwest Airlines (Dallas, TX) in August 2018.",Interview,What do you like least about the flight attendant position? Â  Answer Question
"Aug 18, 2018","Anonymous Employee in Dallas, TX",Ramp Agent Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. I interviewed at Southwest Airlines (Dallas, TX) in August 2018.",Interview,Why Southwest? Â  Answer Question
"Aug 30, 2018","Anonymous Employee in Windsor Locks, CT",Customer Service Agent Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied in-person. The process took 7+ weeks. I interviewed at Southwest Airlines (Windsor Locks, CT) in August 2018.",Interview,Why do you want to work for Southwest Airlines? Â  Answer Question
"Aug 31, 2018","Anonymous Interview Candidate in Kenner, LA",Customer Service Representative Interview,No Offer,Negative Experience,,"I applied through an employee referral. I interviewed at Southwest Airlines (Kenner, LA) in August 2018.",Interview,Name a time you went above and beyond your duty with your job? Â  Answer Question
"Sep 3, 2018",Anonymous Interview Candidate,Bilingual Flight Attendant Interview,No Offer,Neutral Experience,Easy Interview,I applied online. The process took 2 weeks. I interviewed at Southwest Airlines in August 2018.,Interview,Why do you want to work for Southwest? Â  Answer Question
"Aug 20, 2018","Anonymous Employee in Dallas, TX",RON Mechanic- Houston Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied in-person. The process took 2+ months. I interviewed at Southwest Airlines (Dallas, TX) in August 2018.",Interview,They asked me why SWA? Then they just asked me to run thru my working experience whatever is on my resume. Then finally they asked me why should they hire me. They didnât ask me any technical questions just the things that I do on my previous company. Â  Answer Question
"Jul 28, 2018","Anonymous Employee in Dallas, TX",Marketing Strategy Analyst Interview,Accepted Offer,Positive Experience,Difficult Interview,"I applied through other source. The process took 3 weeks. I interviewed at Southwest Airlines (Dallas, TX).",Interview,"Based on SWA flights at these times, how would you price these compared with another airlines departure times? Â  Answer Question"
"Jul 17, 2018",Anonymous Employee,Customer Service Agent Interview,Accepted Offer,Positive Experience,Easy Interview,I applied online. I interviewed at Southwest Airlines.,Application,Why Southwest Airlines? Â  1 Answer
"Jul 8, 2018",Anonymous Employee,Flight Attendant Interview,Accepted Offer,Positive Experience,Average Interview,I applied online. I interviewed at Southwest Airlines.,Application,Tell me about a time when you were faced with an emergency situation. Â  Answer Question
"Jul 16, 2018","Anonymous Interview Candidate in Dallas, TX",Flight Attendant Interview,No Offer,Neutral Experience,Difficult Interview,"I applied online. I interviewed at Southwest Airlines (Dallas, TX) in July 2018.",Application,I was asked a number of questions about Southwest history. As well as proving to them why they should hire me. Â  Answer Question
"May 20, 2017",Anonymous Employee,Flight Attendant Interview,Accepted Offer,Positive Experience,Average Interview,I applied through a recruiter. I interviewed at Southwest Airlines in May 2017.,Application,"Tell a time you went above & beyond for someone
Tell about an emergency situation & how you handled it. Â  1 Answer"
"Jul 5, 2018","Anonymous Interview Candidate in San Jose, CA",Operations Interview,No Offer,Positive Experience,Difficult Interview,"I applied online. The process took 6 weeks. I interviewed at Southwest Airlines (San Jose, CA).",Application,How did you solve a tough situation in a fast paced environment Â  Answer Question
"Jul 10, 2018","Anonymous Employee in Dallas, TX",Ramp Agent Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied through a recruiter. The process took 3 weeks. I interviewed at Southwest Airlines (Dallas, TX) in July 2018.",Application,What is your past experiences when dealing with working as a team? Â  Answer Question
"Jul 26, 2018","Anonymous Interview Candidate in Dallas, TX",Senior Analyst Interview,No Offer,Neutral Experience,Easy Interview,"I applied online. The process took 6 weeks. I interviewed at Southwest Airlines (Dallas, TX) in July 2018.",Application,Why are you choosing southwest? Â  Answer Question
"Jul 15, 2018","Anonymous Interview Candidate in Denver, CO",Freight Agent Interview,No Offer,Positive Experience,Easy Interview,"I applied online. The process took a week. I interviewed at Southwest Airlines (Denver, CO) in July 2018.",Application,Why Southwest and not another airline? Â  2 Answers
"Aug 6, 2019","Anonymous Employee in Hartford, CT",Operations Agent Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 2+ months. I interviewed at Southwest Airlines (Hartford, CT) in July 2018.",Application,Why do you want to work for southwest? Â  1 Answer
"Jul 11, 2018","Anonymous Interview Candidate in Baltimore, MD",Customer Service Agent Interview,No Offer,Positive Experience,Average Interview,"I applied online. The process took 2+ months. I interviewed at Southwest Airlines (Baltimore, MD) in July 2018.",Application,Why do you want to work for Southwest. Â  Answer Question
